queueId,teamColor,matchId,assists,baronKills,bountyLevel,champExperience,champLevel,championId,championName,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
5V5 RANKED SOLO GAMES,Blue,3828806136,2,0,0,6917,10,13,Ryze,0,8,0.0,1498,0,2647,3,3,0,0,False,False,False,False,False,True,5151,4525,MIDDLE,0,0.0,Doran's Ring,Kindlegem,Lost Chapter,Boots,Tear of the Goddess,Blasting Wand,Stealth Ward,16,0,2,NONE,0,0,1,465,47509,5391,4506,0,0,0.0,0,0,3,0,4566,895,1934,4781,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SUPPORT,0,84,25,137,4,2,,2,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,120,Djalal,False,100,MIDDLE,13,940,52076,6287,0,6963,680,0,110,34,83,1,0,0,0,522,0,2.0,0,13,3,1,7,False
5V5 RANKED SOLO GAMES,Red,3828495184,1,0,1,9984,13,38,Kassadin,0,4,0.0,0,0,6222,2,2,0,0,False,False,False,False,False,True,7317,5800,MIDDLE,0,0.0,Doran's Shield,Everfrost,,Tear of the Goddess,Boots,Seeker's Armguard,Oracle Lens,18,1,4,NONE,0,3,1,418,46274,6665,2718,3,0,0.0,0,0,8,0,13716,1146,7148,4781,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SUPPORT,0,36,63,30,59,2,,3,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,120,Djalal,False,200,MIDDLE,9,1162,63865,7812,0,10044,1531,0,146,94,42,1,0,3875,0,178,0,6.0,0,11,2,2,5,False
5V5 RANKED SOLO GAMES,Blue,3828438991,10,0,0,12290,14,13,Ryze,0,19,1689.0,13267,1689,9254,6,12,1,0,False,False,False,False,False,True,11156,10635,MIDDLE,0,1.0,Blasting Wand,Everfrost,Seraph's Embrace,Amplifying Tome,Oblivion Orb,Ionian Boots of Lucidity,Stealth Ward,35,1,4,MIDDLE,0,3,2,728,143226,20546,6703,32,0,0.0,0,0,3,0,8232,1280,14689,4781,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,208,66,289,7,5,,4,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,120,Djalal,False,100,MIDDLE,35,1681,158026,21827,0,22325,5931,0,168,101,173,1,0,6567,0,931,0,7.0,0,31,12,1,21,False
5V5 RANKED SOLO GAMES,Blue,3819794700,6,0,2,10886,13,13,Ryze,0,11,2939.0,2939,2939,4103,2,7,0,0,False,False,False,False,False,True,9257,7425,MIDDLE,1,0.0,Seraph's Embrace,Everfrost,,Boots,,,Oracle Lens,23,1,2,MIDDLE,0,2,1,454,128248,11085,4740,16,0,0.0,0,0,3,0,8857,547,4180,4781,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,171,42,240,2,3,,3,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,120,Djalal,False,100,MIDDLE,19,1244,137659,11632,0,10111,3484,0,184,76,37,1,0,553,0,1190,1,1.0,0,25,7,2,12,True
5V5 RANKED SOLO GAMES,Blue,3818550445,10,0,1,14365,15,13,Ryze,0,13,2641.0,7264,2641,6294,2,8,0,0,False,False,False,False,False,False,11491,10500,MIDDLE,0,0.0,Control Ward,Everfrost,Mercury's Treads,Seraph's Embrace,Blasting Wand,Blighting Jewel,Farsight Alteration,29,1,4,MIDDLE,0,3,1,1110,159162,16305,6285,9,0,0.0,0,0,3,0,8670,1124,4854,4781,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,199,55,282,7,4,,3,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,120,Djalal,False,100,MIDDLE,33,1660,169375,17430,0,11538,4476,0,220,90,64,1,0,1544,0,398,1,2.0,0,25,10,3,16,True
5V5 RANKED SOLO GAMES,Blue,3818293946,10,0,2,13115,15,61,Orianna,0,4,3134.0,7236,3134,7307,2,2,0,0,False,False,False,False,False,False,10580,8785,MIDDLE,0,0.0,Zhonya's Hourglass,Everfrost,,Ionian Boots of Lucidity,Tear of the Goddess,Amplifying Tome,Farsight Alteration,19,1,4,MIDDLE,0,2,1,703,102536,12298,3392,11,0,0.0,0,0,1,0,11472,920,5985,4781,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,DUO,0,173,84,53,8,3,,4,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,120,Djalal,False,100,MIDDLE,22,1573,115548,13219,810,10905,1282,0,189,194,60,1,0,1540,0,1527,2,2.0,0,21,2,4,11,True
5V5 RANKED SOLO GAMES,Red,3818236029,3,0,4,8454,11,38,Kassadin,0,3,1868.0,1868,1868,2510,0,3,1,0,False,False,False,False,False,True,6677,5860,MIDDLE,0,0.0,,Everfrost,Dark Seal,Ionian Boots of Lucidity,Tear of the Goddess,Amplifying Tome,Oracle Lens,17,1,4,NONE,0,4,2,0,54237,4679,1307,0,0,0.0,0,0,8,0,13232,1034,4651,4781,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,DUO,0,26,40,23,51,2,,2,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,120,Djalal,False,200,MIDDLE,9,913,67470,5713,0,5959,745,0,146,94,0,1,0,0,0,0,0,0.0,0,14,3,2,6,True
5V5 RANKED SOLO GAMES,Red,3817733084,16,0,0,17001,17,61,Orianna,0,6,7181.0,14157,7181,9056,2,2,0,0,True,False,False,False,False,False,14129,12475,MIDDLE,0,0.0,Needlessly Large Rod,Broken Stopwatch,Seraph's Embrace,Ionian Boots of Lucidity,Void Staff,Liandry's Anguish,Farsight Alteration,24,2,5,JUNGLE,0,3,1,811,159474,24369,4191,16,1,0.0,0,0,8,0,14492,1351,7371,4781,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,NONE,0,253,116,73,13,3,,5,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,120,Djalal,False,200,MIDDLE,25,1859,174562,25821,3332,11853,1679,0,237,246,81,1,0,596,100,291,5,3.0,0,14,3,1,11,True
5V5 RANKED SOLO GAMES,Red,3817671185,2,0,3,18541,18,517,Sylas,0,9,6708.0,7903,6708,11879,0,5,0,0,False,False,False,False,False,False,13106,13035,MIDDLE,1,0.0,Zhonya's Hourglass,Everfrost,Ionian Boots of Lucidity,Blighting Jewel,Cosmic Drive,,Farsight Alteration,33,1,3,MIDDLE,0,3,1,0,163902,11425,12476,5,0,0.0,0,0,8,0,5936,0,7246,4781,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,128,42,156,31,1,,4,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,119,Djalal,False,200,MIDDLE,20,2008,169839,11425,0,22080,8992,0,257,539,0,1,0,0,0,2357,2,3.0,0,26,6,4,16,True
5V5 RANKED SOLO GAMES,Blue,3817625487,0,0,0,9581,12,777,Yone,0,9,0.0,1926,0,10451,6,4,1,0,False,False,False,False,False,True,8749,8275,MIDDLE,0,0.0,Doran's Blade,Pickaxe,B. F. Sword,Immortal Shieldbow,Cloak of Agility,Berserker's Greaves,Stealth Ward,22,3,6,MIDDLE,399,2,2,462,10225,1866,3335,8,0,0.0,0,0,3,0,66372,8099,11008,4781,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,172,48,55,5,3,,4,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,119,Djalal,False,100,MIDDLE,13,1287,82044,12432,0,15439,3816,0,151,78,145,1,0,5446,2466,1095,0,7.0,0,18,4,2,10,False
5V5 RANKED SOLO GAMES,Blue,3817215603,9,0,0,18391,18,126,Jayce,0,7,9808.0,16580,9808,20225,8,4,0,0,False,True,False,False,False,True,15712,14650,TOP,1,0.0,Eclipse,Broken Stopwatch,Edge of Night,Lord Dominik's Regards,Muramana,Ionian Boots of Lucidity,Farsight Alteration,28,2,7,TOP,902,3,1,543,21057,3690,4701,29,0,0.0,0,0,3,0,219367,27649,18822,4832,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,169,112,105,202,5,,5,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,119,Djalal,False,100,TOP,9,2239,256461,31461,0,24176,4719,0,234,178,251,1,0,16036,122,653,4,5.0,0,43,4,5,13,False
5V5 RANKED SOLO GAMES,Blue,3814568368,5,0,0,14220,15,142,Zoe,0,12,3469.0,7594,3469,8901,4,10,0,0,False,False,False,False,False,True,13150,12900,MIDDLE,0,1.0,Needlessly Large Rod,Zhonya's Hourglass,Horizon Focus,Dark Seal,Ionian Boots of Lucidity,Luden's Tempest,Farsight Alteration,24,3,7,TOP,0,3,1,1168,120269,19131,8414,16,0,0.0,0,0,3,0,13544,1661,9598,4832,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,DUO,0,294,25,50,58,4,,7,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,119,Djalal,False,100,MIDDLE,22,1861,137358,23254,0,18952,4982,285,200,122,131,2,0,3544,2460,938,3,5.0,0,44,12,11,18,False
5V5 RANKED SOLO GAMES,Red,3814592865,2,0,6,7855,11,142,Zoe,0,2,3175.0,3175,3175,1313,0,2,0,0,False,True,False,False,False,True,8179,6550,MIDDLE,0,0.0,Corrupting Potion,Everfrost,,Ionian Boots of Lucidity,Needlessly Large Rod,Dark Seal,Oracle Lens,13,1,6,NONE,0,6,1,0,52455,6501,1243,4,0,0.0,0,0,8,0,8669,1620,2550,4832,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SUPPORT,0,131,13,23,20,1,,3,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,119,Djalal,False,200,MIDDLE,13,911,62946,9152,0,4017,1759,0,130,74,0,1,0,1822,1030,223,0,0.0,0,13,2,0,6,True
5V5 RANKED SOLO GAMES,Blue,3814544461,9,0,5,14384,15,61,Orianna,0,7,3621.0,13340,3621,9567,1,6,0,0,False,False,False,False,False,True,12218,11775,MIDDLE,0,0.0,Zhonya's Hourglass,Everfrost,Control Ward,Blasting Wand,Ionian Boots of Lucidity,Seraph's Embrace,Farsight Alteration,24,1,5,TOP,0,5,1,909,114984,15642,2609,4,0,0.0,0,0,3,0,15426,779,7122,4832,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,DUO,0,205,99,54,8,2,,3,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,119,Djalal,False,100,MIDDLE,25,1653,134913,16561,1723,10044,2516,0,222,230,35,1,0,4501,140,313,2,3.0,0,20,7,3,14,True
5V5 RANKED SOLO GAMES,Blue,3814490458,10,0,0,15065,16,61,Orianna,0,14,4117.0,14120,4117,6851,5,10,0,0,False,False,False,False,False,True,11593,11400,MIDDLE,0,0.0,Corrupting Potion,Control Ward,Mercury's Treads,Liandry's Anguish,Seraph's Embrace,Void Staff,Farsight Alteration,28,1,3,MIDDLE,0,2,1,646,122446,8084,4669,13,0,0.0,0,0,3,0,13142,706,5548,4832,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,192,110,49,4,3,,3,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,119,Djalal,False,100,MIDDLE,12,1671,144371,8790,1090,10731,313,0,209,209,100,1,0,8782,0,513,2,5.0,0,29,12,4,19,True
5V5 RANKED SOLO GAMES,Red,3811713894,4,0,0,12617,14,112,Viktor,0,5,3580.0,6715,3580,9707,2,2,0,0,False,False,False,False,False,True,10108,10185,MIDDLE,0,0.0,Control Ward,Zhonya's Hourglass,Ionian Boots of Lucidity,Doran's Ring,Liandry's Anguish,Void Staff,Farsight Alteration,20,1,5,MIDDLE,0,5,1,806,101840,14855,4468,16,0,0.0,0,0,8,0,11578,739,4863,4832,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,64,20,77,31,4,,2,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,119,Djalal,False,200,MIDDLE,19,1343,118344,15594,0,9674,863,0,180,250,21,1,0,4926,0,343,2,1.0,0,18,3,2,8,True
5V5 RANKED SOLO GAMES,Red,3811647908,2,0,0,11167,13,112,Viktor,0,3,1152.0,1703,1152,5466,3,3,0,0,False,False,False,False,False,True,8650,6725,MIDDLE,0,1.0,Corrupting Potion,,Blasting Wand,Aether Wisp,Luden's Tempest,Ionian Boots of Lucidity,Farsight Alteration,15,0,2,MIDDLE,0,0,1,956,87986,11643,5963,0,0,0.0,0,0,8,0,11405,99,3258,4832,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,63,15,64,14,2,,2,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,119,Djalal,False,200,MIDDLE,7,1265,106927,11743,0,9662,0,0,207,130,73,0,0,7535,0,440,0,5.0,0,15,3,2,8,False
5V5 RANKED SOLO GAMES,Red,3811654154,7,0,0,10129,13,517,Sylas,0,8,3986.0,3986,3986,10981,5,4,0,0,False,False,False,False,False,True,9185,8785,MIDDLE,0,1.0,Zhonya's Hourglass,Everfrost,Amplifying Tome,Dark Seal,Mercury's Treads,Doran's Ring,Oracle Lens,25,1,3,MIDDLE,0,2,1,418,96298,16908,6124,4,0,0.0,0,0,8,0,4691,166,10900,4832,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,90,36,119,18,3,,2,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,119,Djalal,False,200,MIDDLE,23,1453,101236,17075,0,18798,5106,0,155,404,163,1,0,246,0,1772,1,6.0,0,20,4,2,8,False
5V5 RANKED SOLO GAMES,Blue,3811092791,11,0,1,13080,15,134,Syndra,0,5,2155.0,2423,2155,5549,5,5,0,0,False,False,True,False,False,True,10005,9225,MIDDLE,0,0.0,Corrupting Potion,,Blasting Wand,Seraph's Embrace,Sorcerer's Shoes,Luden's Tempest,Farsight Alteration,19,1,4,MIDDLE,0,2,1,420,114140,15823,6540,12,0,0.0,0,0,3,0,9827,1438,6616,4832,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,178,118,47,7,3,,3,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,119,Djalal,False,100,MIDDLE,34,1561,123968,17262,0,14505,3139,0,180,296,119,1,0,0,0,1348,0,3.0,0,20,5,2,12,True
5V5 RANKED SOLO GAMES,Red,3811035247,9,0,2,17375,17,157,Yasuo,0,8,8782.0,23218,8782,32904,6,4,0,0,False,False,False,False,False,False,16000,12600,BOTTOM,0,0.0,,Broken Stopwatch,Infinity Edge,Death's Dance,Immortal Shieldbow,Berserker's Greaves,Farsight Alteration,28,3,9,BOTTOM,696,2,1,458,13423,1664,5870,14,0,0.0,0,0,9,0,201112,22183,15848,4832,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,CARRY,0,277,18,136,9,4,,5,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,118,Djalal,False,200,BOTTOM,24,1830,214536,23847,0,26499,9118,0,233,121,156,1,0,0,0,4781,1,6.0,0,25,4,2,11,True
5V5 RANKED SOLO GAMES,Red,3810853596,3,0,3,8888,12,517,Sylas,0,9,905.0,905,905,8548,1,1,0,0,False,False,False,False,False,True,6823,6375,MIDDLE,0,0.0,Control Ward,Everfrost,Ionian Boots of Lucidity,Dark Seal,Oblivion Orb,Doran's Ring,Stealth Ward,24,1,3,NONE,0,3,1,506,53917,8652,657,0,0,0.0,0,0,8,0,5145,90,11639,4573,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SUPPORT,0,65,21,74,6,2,,3,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,118,Djalal,False,200,MIDDLE,13,1134,59062,8743,0,12296,3494,0,123,249,16,1,0,0,0,0,0,1.0,0,13,3,0,6,True
5V5 RANKED SOLO GAMES,Red,3810788773,8,0,5,12712,14,777,Yone,0,10,2790.0,6558,2790,14527,2,4,0,0,False,False,False,False,False,True,11519,9250,MIDDLE,0,0.0,Infinity Edge,,Berserker's Greaves,Immortal Shieldbow,Doran's Blade,,Stealth Ward,21,2,8,MIDDLE,518,5,1,692,15439,3961,1291,2,0,0.0,0,0,8,0,102342,14594,13647,4573,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,224,62,81,9,3,,5,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,118,Djalal,False,200,MIDDLE,17,1292,121335,22079,0,17370,7477,0,182,86,45,1,0,3553,3523,2431,1,1.0,0,22,5,3,9,True
5V5 RANKED SOLO GAMES,Blue,3810754892,0,0,0,8424,11,114,Fiora,0,12,0.0,0,0,13308,5,4,0,0,False,False,False,False,False,True,5867,5850,TOP,0,0.0,Essence Reaver,Health Potion,Long Sword,Doran's Shield,Long Sword,Plated Steelcaps,Stealth Ward,23,0,0,NONE,275,0,0,473,417,307,3551,0,0,0.0,0,0,3,0,36442,5993,12602,4573,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SUPPORT,0,93,9,23,5,1,,2,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,118,Djalal,False,100,TOP,5,1194,38839,8280,0,16214,3169,0,144,50,116,1,0,1979,1979,60,0,5.0,0,12,4,1,9,False
5V5 RANKED SOLO GAMES,Blue,3810759806,8,0,0,12206,14,61,Orianna,0,6,397.0,6677,397,10055,5,6,1,1,False,False,False,False,False,False,10353,9500,MIDDLE,0,1.0,Corrupting Potion,,Blighting Jewel,Ionian Boots of Lucidity,Liandry's Anguish,Archangel's Staff,Farsight Alteration,22,1,4,MIDDLE,0,4,2,1035,119845,15055,4497,20,0,1.0,0,0,3,0,11212,734,9030,4573,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,204,90,48,10,4,,3,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,118,Djalal,False,100,MIDDLE,21,1679,136060,15789,1027,14575,2186,0,198,251,157,1,0,5002,0,1047,1,8.0,0,22,6,5,12,False
5V5 RANKED SOLO GAMES,Blue,3810666050,7,0,0,11563,14,114,Fiora,0,6,9489.0,11323,9489,19302,2,5,2,0,False,False,False,False,False,True,10839,10525,TOP,0,0.0,Immortal Shieldbow,Tiamat,Plated Steelcaps,Doran's Blade,Essence Reaver,Vampiric Scepter,Stealth Ward,21,1,8,TOP,495,8,2,878,917,367,5501,3,0,0.0,0,0,1,0,87737,12182,10595,4573,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,156,12,52,8,2,,3,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,118,Djalal,False,100,TOP,10,1423,103764,16443,0,16811,7875,612,179,111,77,4,0,15108,3893,714,3,4.0,0,20,5,2,12,True
5V5 RANKED SOLO GAMES,Red,3809292900,8,0,1,11419,13,8,Vladimir,0,12,1974.0,2408,1974,8686,2,6,1,0,False,False,False,False,False,True,10839,9075,MIDDLE,0,0.0,,Hextech Rocketbelt,Rabadon's Deathcap,Ionian Boots of Lucidity,Doran's Ring,,Oracle Lens,25,1,5,MIDDLE,0,3,2,682,92053,11037,2830,5,0,0.0,0,0,8,0,10699,695,14950,4573,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,193,8,65,7,3,,5,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,118,Djalal,False,200,MIDDLE,3,1287,108675,12665,0,18599,17998,0,182,59,68,1,0,5922,932,819,2,0.0,0,27,7,5,11,True
5V5 RANKED SOLO GAMES,Blue,3809196722,7,0,10,16831,17,517,Sylas,0,14,3014.0,3211,3014,22800,2,7,1,0,False,False,False,False,False,False,12667,11200,MIDDLE,0,0.0,Zhonya's Hourglass,Everfrost,Control Ward,Ionian Boots of Lucidity,Doran's Ring,Cosmic Drive,Farsight Alteration,26,1,10,MIDDLE,0,10,2,432,129922,20871,4439,12,0,0.0,0,0,3,0,13317,967,18917,4573,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,109,62,157,22,4,,3,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,118,Djalal,False,100,MIDDLE,36,1708,143240,21839,0,25865,13165,0,211,524,32,1,0,0,0,2508,1,3.0,0,34,8,2,16,True
5V5 RANKED SOLO GAMES,Red,3809193596,3,0,6,10006,13,134,Syndra,0,3,1897.0,2116,1897,3016,0,3,0,0,False,True,False,False,False,True,8362,8225,MIDDLE,0,0.0,Corrupting Potion,Rabadon's Deathcap,,Boots,Liandry's Anguish,,Stealth Ward,13,1,6,NONE,0,6,1,0,60093,9706,2658,4,0,0.0,0,0,8,0,9812,1557,4064,4573,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,DUO,0,114,64,24,5,3,,4,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,118,Djalal,False,200,MIDDLE,28,1040,70901,11899,0,6827,2422,0,156,155,0,1,0,996,636,104,0,1.0,0,15,3,1,8,True
5V5 RANKED SOLO GAMES,Red,3808497978,9,0,2,20415,18,238,Zed,0,18,3137.0,10508,3137,20440,5,15,0,1,False,False,False,False,False,False,16807,15675,MIDDLE,0,1.0,Youmuu's Ghostblade,Prowler's Claw,,Black Cleaver,Lord Dominik's Regards,Ionian Boots of Lucidity,Oracle Lens,43,3,6,MIDDLE,634,2,1,1192,13068,1129,7291,17,1,0.0,0,0,8,0,182604,21634,18160,4573,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,131,117,112,22,5,,8,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,118,Djalal,False,200,MIDDLE,7,2294,204050,24985,0,26948,6084,0,255,109,232,1,0,8376,2221,1496,1,5.0,0,49,15,9,17,True
5V5 RANKED SOLO GAMES,Blue,3808467544,11,0,0,17659,17,777,Yone,0,10,5896.0,16460,5896,24715,7,7,2,0,False,False,False,False,False,False,15520,15175,TOP,0,0.0,Death's Dance,,Mortal Reminder,Berserker's Greaves,Infinity Edge,Immortal Shieldbow,Farsight Alteration,33,1,8,TOP,715,8,2,942,33910,6112,4111,32,0,0.0,0,0,1,0,197668,20747,21326,4573,yRBbu3__im4FgMYBE5vQgbNKc0lvAnaidw6YBqV2TKl5ILsmderudkPI649NxIT3vZNipoR27O9LiA,0,,,SOLO,0,292,78,68,11,4,,4,,1o33xsDMGnfgKuNzO--IrFYAOwwEyOb5aXijCcx1mCNXHUD1,118,Djalal,False,100,TOP,18,1743,235625,30113,0,30588,8364,0,234,161,134,1,0,4046,3252,5149,2,3.0,0,25,8,2,13,True
