queueId,teamColor,matchId,assists,baronKills,bountyLevel,champExperience,champLevel,championId,championName,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
5V5 RANKED SOLO GAMES,Blue,3897713154,16,0,0,13453,15,111,Nautilus,0,18,0,2897,0,38653,9,15,0,0,False,False,False,False,False,False,8701,8250,UTILITY,0,1,Bulwark of the Mountain,Locket of the Iron Solari,Broken Stopwatch,Knight's Vow,Plated Steelcaps,Control Ward,Oracle Lens,34,0,1,BOTTOM,0,0,1,514,8288,5366,8955,0,0,1,0,0,5,0,6032,1544,16908,20,YgfbUr0GHgtex7qC9V_yAzHVrtUmWsHZD2bkSk_afy2NjlqJA1lR3N8x7d_HyFQDSRuQlMC07fiXoA,0,,,SUPPORT,0,66,46,31,13,8,,4,,k-mULYbXKO5ab5yjcvsaWjnf2WHAV31JD8oK75s4R_Dauqk,250,Kelpo,False,100,UTILITY,59,2321,23092,8093,1059,27415,243,0,39,194,305,1,0,8772,1182,1551,0,9,0,99,16,6,60,False
5V5 RANKED SOLO GAMES,Blue,3895230046,4,0,1,6915,10,111,Nautilus,0,10,0,2479,0,16565,3,8,0,0,False,False,False,False,False,True,6177,6150,UTILITY,0,1,Bulwark of the Mountain,Locket of the Iron Solari,Bramble Vest,Stopwatch,Mercury's Treads,,Oracle Lens,23,0,2,BOTTOM,0,0,1,720,5397,2737,6224,0,0,0,0,0,5,0,5943,979,5671,20,YgfbUr0GHgtex7qC9V_yAzHVrtUmWsHZD2bkSk_afy2NjlqJA1lR3N8x7d_HyFQDSRuQlMC07fiXoA,0,,,SUPPORT,0,34,30,28,6,5,,4,,k-mULYbXKO5ab5yjcvsaWjnf2WHAV31JD8oK75s4R_Dauqk,250,Kelpo,False,100,UTILITY,34,1454,20361,4553,1055,12135,718,0,31,163,80,1,0,9020,836,240,0,5,0,54,8,5,33,False
5V5 RANKED SOLO GAMES,Blue,3895147425,15,0,0,8682,12,16,Soraka,0,7,142,1643,142,3460,3,5,0,0,False,False,False,False,False,True,6914,6375,UTILITY,0,0,Shard of True Ice,Forbidden Idol,Negatron Cloak,Ionian Boots of Lucidity,Moonstone Renewer,Dark Seal,Oracle Lens,20,0,1,BOTTOM,0,0,1,573,8395,3644,4247,0,0,0,0,0,5,0,1938,455,3197,20,YgfbUr0GHgtex7qC9V_yAzHVrtUmWsHZD2bkSk_afy2NjlqJA1lR3N8x7d_HyFQDSRuQlMC07fiXoA,0,,,SUPPORT,0,90,47,24,7,4,,4,,k-mULYbXKO5ab5yjcvsaWjnf2WHAV31JD8oK75s4R_Dauqk,250,Kelpo,False,100,UTILITY,26,1470,10333,4099,1510,8031,21154,17724,11,125,59,5,0,0,0,586,0,3,0,54,5,10,26,True
5V5 RANKED SOLO GAMES,Blue,3895151348,9,0,0,5547,9,111,Nautilus,0,5,762,762,762,7155,1,2,0,0,True,False,False,False,False,True,4900,3375,UTILITY,0,0,Bulwark of the Mountain,Control Ward,Kindlegem,Cloth Armor,Null-Magic Mantle,Plated Steelcaps,Oracle Lens,14,0,1,NONE,0,0,1,505,7549,2843,624,0,0,0,0,0,5,0,6632,1563,4246,20,YgfbUr0GHgtex7qC9V_yAzHVrtUmWsHZD2bkSk_afy2NjlqJA1lR3N8x7d_HyFQDSRuQlMC07fiXoA,0,,,SUPPORT,0,19,23,21,3,4,,2,,k-mULYbXKO5ab5yjcvsaWjnf2WHAV31JD8oK75s4R_Dauqk,250,Kelpo,False,100,UTILITY,29,922,21021,4744,0,5414,0,0,24,192,16,0,0,6839,338,543,1,0,0,21,3,2,11,True
5V5 RANKED SOLO GAMES,Blue,3894913145,8,0,0,8405,11,412,Thresh,0,13,0,550,0,8354,4,11,0,0,False,False,False,False,False,False,6371,5925,UTILITY,0,2,Pauldrons of Whiterock,Shurelya's Battlesong,,Bramble Vest,Ruby Crystal,Boots of Swiftness,Oracle Lens,26,0,1,BOTTOM,0,0,1,571,6225,3572,5515,0,0,1,0,0,5,0,4788,855,7070,20,YgfbUr0GHgtex7qC9V_yAzHVrtUmWsHZD2bkSk_afy2NjlqJA1lR3N8x7d_HyFQDSRuQlMC07fiXoA,0,,,SUPPORT,0,28,20,15,4,5,,4,,k-mULYbXKO5ab5yjcvsaWjnf2WHAV31JD8oK75s4R_Dauqk,250,Kelpo,False,100,UTILITY,24,1722,15873,5234,1321,12673,1800,452,32,57,90,3,0,4859,806,88,0,11,0,60,11,7,36,False
5V5 RANKED SOLO GAMES,Red,3893683104,13,0,0,10234,13,16,Soraka,0,4,944,1271,944,4082,1,2,0,0,False,False,False,False,False,False,6657,5250,UTILITY,0,0,Ionian Boots of Lucidity,Shard of True Ice,,Moonstone Renewer,Forbidden Idol,Dark Seal,Oracle Lens,14,0,0,BOTTOM,0,0,0,1609,14792,3140,2488,0,0,0,0,0,10,0,4317,849,4412,20,YgfbUr0GHgtex7qC9V_yAzHVrtUmWsHZD2bkSk_afy2NjlqJA1lR3N8x7d_HyFQDSRuQlMC07fiXoA,0,,,SUPPORT,0,87,36,13,4,2,,2,,k-mULYbXKO5ab5yjcvsaWjnf2WHAV31JD8oK75s4R_Dauqk,250,Kelpo,False,200,UTILITY,17,1621,19110,3990,1375,7660,19969,14815,18,145,0,5,0,0,0,759,0,2,0,54,2,8,29,True
5V5 RANKED SOLO GAMES,Red,3893485807,18,0,0,13776,15,111,Nautilus,0,10,840,6587,840,37366,5,7,0,0,False,False,False,False,False,False,9806,9375,UTILITY,0,0,Bulwark of the Mountain,Locket of the Iron Solari,Thornmail,Giant's Belt,Plated Steelcaps,,Oracle Lens,26,0,2,BOTTOM,16,0,1,586,15123,6540,9480,4,0,0,0,0,10,0,9216,2157,9066,20,YgfbUr0GHgtex7qC9V_yAzHVrtUmWsHZD2bkSk_afy2NjlqJA1lR3N8x7d_HyFQDSRuQlMC07fiXoA,0,,,SOLO,0,45,56,41,13,6,,5,,k-mULYbXKO5ab5yjcvsaWjnf2WHAV31JD8oK75s4R_Dauqk,250,Kelpo,False,200,UTILITY,61,1937,32831,9692,1229,19628,1422,0,38,257,125,1,0,8491,994,1080,0,2,0,84,7,5,43,True
5V5 RANKED SOLO GAMES,Blue,3893452676,20,0,0,11630,14,16,Soraka,0,10,1168,3212,1168,7916,4,8,0,0,False,False,True,False,False,False,10181,9800,UTILITY,0,0,Shard of True Ice,Mikael's Blessing,,Ionian Boots of Lucidity,Moonstone Renewer,Ardent Censer,Oracle Lens,25,1,3,BOTTOM,0,2,1,667,16354,6330,5299,0,0,0,0,0,5,0,3077,643,7327,20,YgfbUr0GHgtex7qC9V_yAzHVrtUmWsHZD2bkSk_afy2NjlqJA1lR3N8x7d_HyFQDSRuQlMC07fiXoA,0,,,SUPPORT,0,129,67,30,8,4,,4,,k-mULYbXKO5ab5yjcvsaWjnf2WHAV31JD8oK75s4R_Dauqk,249,Kelpo,False,100,UTILITY,39,2126,20012,7554,1863,13274,33258,26976,24,167,141,11,0,579,579,647,0,2,0,94,8,13,43,True
5V5 RANKED SOLO GAMES,Red,3891338035,11,0,1,10451,13,111,Nautilus,0,13,0,1008,0,25614,5,11,0,0,False,False,False,False,False,False,8203,7625,UTILITY,0,1,Bulwark of the Mountain,Locket of the Iron Solari,Knight's Vow,,Plated Steelcaps,Ruby Crystal,Oracle Lens,27,0,3,BOTTOM,0,0,1,1123,7613,3841,5441,0,0,1,0,0,10,0,7691,1345,12497,20,YgfbUr0GHgtex7qC9V_yAzHVrtUmWsHZD2bkSk_afy2NjlqJA1lR3N8x7d_HyFQDSRuQlMC07fiXoA,0,,,SUPPORT,0,28,34,16,9,4,,5,,k-mULYbXKO5ab5yjcvsaWjnf2WHAV31JD8oK75s4R_Dauqk,249,Kelpo,False,200,UTILITY,45,1835,22890,5868,383,19441,245,0,36,196,147,1,0,7584,682,1502,0,7,0,75,11,10,51,False
5V5 RANKED SOLO GAMES,Blue,3891340451,2,0,0,3864,7,412,Thresh,0,7,343,343,343,3261,4,5,0,0,False,False,False,False,False,True,3569,3375,UTILITY,0,0,Pauldrons of Whiterock,Cloth Armor,Ionian Boots of Lucidity,Kindlegem,Null-Magic Mantle,,Oracle Lens,15,0,0,NONE,0,0,0,333,4676,1756,1350,0,0,0,0,0,5,0,3524,348,4581,20,YgfbUr0GHgtex7qC9V_yAzHVrtUmWsHZD2bkSk_afy2NjlqJA1lR3N8x7d_HyFQDSRuQlMC07fiXoA,0,,,SUPPORT,0,15,9,13,3,3,,2,,k-mULYbXKO5ab5yjcvsaWjnf2WHAV31JD8oK75s4R_Dauqk,249,Kelpo,False,100,UTILITY,15,968,13089,2443,233,6089,0,0,23,62,57,0,0,4889,338,158,0,2,0,20,5,1,17,False
5V5 RANKED SOLO GAMES,Red,3890390770,1,0,0,3881,7,111,Nautilus,0,5,0,85,0,6412,2,3,0,0,False,False,False,False,False,True,3032,2775,UTILITY,0,0,,Targon's Buckler,Plated Steelcaps,Kindlegem,Rejuvenation Bead,,Oracle Lens,13,0,0,NONE,0,0,0,618,3421,1320,527,0,0,0,0,0,10,0,4092,824,4926,20,YgfbUr0GHgtex7qC9V_yAzHVrtUmWsHZD2bkSk_afy2NjlqJA1lR3N8x7d_HyFQDSRuQlMC07fiXoA,0,,,SUPPORT,0,13,14,6,2,2,,2,,k-mULYbXKO5ab5yjcvsaWjnf2WHAV31JD8oK75s4R_Dauqk,249,Kelpo,False,200,UTILITY,17,929,11309,2290,0,5676,0,0,24,92,22,0,0,3795,146,221,0,4,0,12,3,1,30,False
5V5 RANKED SOLO GAMES,Red,3887918938,4,0,0,4323,8,16,Soraka,0,5,0,86,0,2928,4,2,0,0,False,False,False,False,False,True,3920,3235,UTILITY,0,0,Shard of True Ice,Kindlegem,Ionian Boots of Lucidity,Amplifying Tome,Dark Seal,,Oracle Lens,13,0,0,NONE,0,0,0,450,6325,3383,2893,0,0,0,0,0,10,0,1495,940,3858,20,YgfbUr0GHgtex7qC9V_yAzHVrtUmWsHZD2bkSk_afy2NjlqJA1lR3N8x7d_HyFQDSRuQlMC07fiXoA,0,,,SUPPORT,0,52,32,14,2,3,,2,,k-mULYbXKO5ab5yjcvsaWjnf2WHAV31JD8oK75s4R_Dauqk,249,Kelpo,False,200,UTILITY,19,1003,7821,4324,711,6808,9540,7756,8,109,58,5,0,0,0,57,0,3,0,25,2,1,12,False
5V5 RANKED SOLO GAMES,Blue,3887885455,18,0,0,7164,10,16,Soraka,0,8,812,899,812,2459,1,5,0,0,True,False,False,False,False,True,6325,5200,UTILITY,0,0,Shard of True Ice,Mikael's Blessing,Stopwatch,Dark Seal,Ionian Boots of Lucidity,Control Ward,Oracle Lens,17,0,1,NONE,0,0,1,683,8321,3598,1727,0,0,0,0,0,5,0,1903,878,3095,20,YgfbUr0GHgtex7qC9V_yAzHVrtUmWsHZD2bkSk_afy2NjlqJA1lR3N8x7d_HyFQDSRuQlMC07fiXoA,0,,,SUPPORT,0,63,42,18,5,4,,3,,k-mULYbXKO5ab5yjcvsaWjnf2WHAV31JD8oK75s4R_Dauqk,249,Kelpo,False,100,UTILITY,22,1174,10225,4476,1467,4823,17295,14822,11,96,21,5,0,0,0,0,0,0,0,30,6,6,16,True
5V5 RANKED SOLO GAMES,Red,3887625239,16,0,5,12348,14,111,Nautilus,0,14,522,3514,522,14559,0,10,0,0,False,True,False,False,False,False,9256,7300,UTILITY,0,0,Bulwark of the Mountain,Locket of the Iron Solari,Broken Stopwatch,,Bramble Vest,Plated Steelcaps,Oracle Lens,26,1,5,BOTTOM,0,5,1,0,7346,4503,2120,0,0,0,0,0,10,0,9168,2267,4725,20,YgfbUr0GHgtex7qC9V_yAzHVrtUmWsHZD2bkSk_afy2NjlqJA1lR3N8x7d_HyFQDSRuQlMC07fiXoA,0,,,SUPPORT,0,52,41,23,7,5,,5,,k-mULYbXKO5ab5yjcvsaWjnf2WHAV31JD8oK75s4R_Dauqk,249,Kelpo,False,200,UTILITY,43,1879,23694,7337,1501,6939,1357,0,40,128,0,1,0,7180,566,93,0,3,0,86,10,9,42,True
5V5 RANKED SOLO GAMES,Red,3887531710,13,0,1,8333,11,117,Lulu,0,7,0,1966,0,3161,4,5,0,0,False,False,False,False,False,True,6791,6125,UTILITY,0,0,Shard of True Ice,,Forbidden Idol,Ionian Boots of Lucidity,Dark Seal,Moonstone Renewer,Oracle Lens,18,0,3,BOTTOM,0,0,1,484,8336,2101,5592,4,0,0,0,0,10,0,4362,972,2839,20,YgfbUr0GHgtex7qC9V_yAzHVrtUmWsHZD2bkSk_afy2NjlqJA1lR3N8x7d_HyFQDSRuQlMC07fiXoA,0,,,SUPPORT,0,38,52,66,6,4,,3,,k-mULYbXKO5ab5yjcvsaWjnf2WHAV31JD8oK75s4R_Dauqk,249,Kelpo,False,200,UTILITY,14,1436,12698,3074,4613,8932,2105,1087,11,140,58,5,0,0,0,500,0,3,0,50,5,6,24,True
5V5 RANKED SOLO GAMES,Red,3942949539,12,1,3,12523,14,2,Olaf,0,3,732,17969,732,22402,3,2,3,1,False,False,False,False,False,True,12258,11050,JUNGLE,0,0,Stridebreaker,Bramble Vest,Sterak's Gage,Plated Steelcaps,Caulfield's Warhammer,Kindlegem,Oracle Lens,21,3,12,JUNGLE,2,6,2,775,8067,24,6675,144,0,0,0,0,7,0,136692,14888,17248,26,nkShtblhmOCvGLq2YDzI8ql0kCn3oDi6qltIE52Bzb6YBa_DILlVae5IhErD8RQlwb6ZQc2E-mVbFg,0,,,NONE,0,204,50,106,7,14,,3,,wm15IrdyUDxuapcAnUCN7U62numYOSzx3sc2-BV-UunNGiAJeAw5gTnlVA,60,MASSGAINER44,False,200,JUNGLE,16,1393,168411,22283,0,24767,14229,0,16,619,104,1,0,23652,7370,842,0,2,0,27,2,3,4,True
5V5 RANKED SOLO GAMES,Blue,3942963215,4,0,0,10982,13,2,Olaf,0,4,213,12361,213,25614,7,1,0,2,False,False,False,False,False,True,10852,10625,JUNGLE,0,0,Goredrinker,Randuin's Omen,Control Ward,Plated Steelcaps,Sterak's Gage,,Oracle Lens,22,2,7,JUNGLE,0,2,1,512,7239,443,8017,134,0,0,0,0,2,0,107656,11442,19857,26,nkShtblhmOCvGLq2YDzI8ql0kCn3oDi6qltIE52Bzb6YBa_DILlVae5IhErD8RQlwb6ZQc2E-mVbFg,0,,,NONE,0,177,48,93,8,14,,4,,wm15IrdyUDxuapcAnUCN7U62numYOSzx3sc2-BV-UunNGiAJeAw5gTnlVA,60,MASSGAINER44,False,100,JUNGLE,17,1517,135426,18059,0,32504,11637,0,21,585,185,1,0,20531,6173,4629,0,7,0,16,4,3,1,False
5V5 RANKED SOLO GAMES,Blue,3941598011,11,1,1,13372,15,2,Olaf,0,4,2651,41396,2651,25748,5,4,1,1,False,True,False,False,False,False,12042,11350,JUNGLE,0,0,Stridebreaker,,Spirit Visage,Plated Steelcaps,Sterak's Gage,,Oracle Lens,21,1,7,JUNGLE,0,5,2,688,7155,0,5194,150,0,0,0,0,2,0,151312,13217,19597,26,nkShtblhmOCvGLq2YDzI8ql0kCn3oDi6qltIE52Bzb6YBa_DILlVae5IhErD8RQlwb6ZQc2E-mVbFg,0,,,NONE,0,203,62,112,7,15,,4,,wm15IrdyUDxuapcAnUCN7U62numYOSzx3sc2-BV-UunNGiAJeAw5gTnlVA,59,MASSGAINER44,False,100,JUNGLE,12,1625,190551,18488,0,26652,12250,0,32,666,160,1,0,32083,5270,1859,2,2,0,26,4,5,4,True
5V5 RANKED SOLO GAMES,Blue,3940543124,3,0,0,11074,13,2,Olaf,0,5,0,11840,0,14083,3,4,0,1,False,False,False,False,False,False,8491,8075,JUNGLE,0,2,Goredrinker,Sterak's Gage,,Plated Steelcaps,,,Oracle Lens,19,0,1,JUNGLE,0,0,1,621,8879,41,6490,163,0,1,0,0,2,0,126837,4729,12625,26,nkShtblhmOCvGLq2YDzI8ql0kCn3oDi6qltIE52Bzb6YBa_DILlVae5IhErD8RQlwb6ZQc2E-mVbFg,0,,,NONE,0,161,43,92,4,12,,1,,wm15IrdyUDxuapcAnUCN7U62numYOSzx3sc2-BV-UunNGiAJeAw5gTnlVA,59,MASSGAINER44,False,100,JUNGLE,5,1320,162089,7183,0,19807,8857,0,26,621,99,1,0,26372,2412,690,0,9,0,20,5,5,5,False
5V5 RANKED SOLO GAMES,Red,3940507381,5,1,4,15372,16,2,Olaf,0,5,3212,33158,3212,40812,2,4,2,3,False,False,False,False,False,False,13340,12375,JUNGLE,0,0,Stridebreaker,Ruby Crystal,Sterak's Gage,Plated Steelcaps,Spirit Visage,Warden's Mail,Oracle Lens,24,2,9,JUNGLE,0,5,2,1245,10632,0,9678,184,0,0,0,0,7,0,173612,14176,27896,26,nkShtblhmOCvGLq2YDzI8ql0kCn3oDi6qltIE52Bzb6YBa_DILlVae5IhErD8RQlwb6ZQc2E-mVbFg,0,,,NONE,0,228,64,136,9,17,,4,,wm15IrdyUDxuapcAnUCN7U62numYOSzx3sc2-BV-UunNGiAJeAw5gTnlVA,59,MASSGAINER44,False,200,JUNGLE,16,1773,219092,20460,0,38591,24464,0,33,848,48,1,0,34847,6284,1016,2,2,0,34,5,11,4,True
5V5 RANKED SOLO GAMES,Red,3939424067,8,0,3,16178,16,126,Jayce,0,4,17009,25050,17009,12126,7,3,1,0,True,False,False,False,False,False,12740,10580,TOP,1,0,Eclipse,Muramana,Chempunk Chainsword,Ionian Boots of Lucidity,Long Sword,Doran's Blade,Farsight Alteration,23,1,5,TOP,0,3,2,228,13979,2368,9450,20,0,0,0,0,6,0,169600,19391,10137,26,nkShtblhmOCvGLq2YDzI8ql0kCn3oDi6qltIE52Bzb6YBa_DILlVae5IhErD8RQlwb6ZQc2E-mVbFg,0,,,SOLO,0,133,95,63,111,2,,4,,wm15IrdyUDxuapcAnUCN7U62numYOSzx3sc2-BV-UunNGiAJeAw5gTnlVA,59,MASSGAINER44,False,200,TOP,6,1606,186778,21759,0,20030,4842,0,207,114,161,1,0,3199,0,442,6,6,0,32,3,4,11,True
5V5 RANKED SOLO GAMES,Red,3939400866,2,0,0,8855,12,887,Gwen,0,3,3146,3146,3146,9419,5,0,0,0,False,False,False,False,False,True,8171,8275,TOP,0,1,Nashor's Tooth,Riftmaker,Dark Seal,Sorcerer's Shoes,Control Ward,,Stealth Ward,17,1,2,NONE,0,2,1,301,31709,6400,6806,8,0,0,0,0,6,0,24284,3230,8567,26,nkShtblhmOCvGLq2YDzI8ql0kCn3oDi6qltIE52Bzb6YBa_DILlVae5IhErD8RQlwb6ZQc2E-mVbFg,0,,,SUPPORT,0,63,12,71,18,2,,3,,wm15IrdyUDxuapcAnUCN7U62numYOSzx3sc2-BV-UunNGiAJeAw5gTnlVA,59,MASSGAINER44,False,200,TOP,2,1153,74876,13545,0,15866,3622,0,142,38,125,1,0,18882,3914,493,1,8,0,9,1,1,5,False
5V5 RANKED SOLO GAMES,Red,3937224049,0,0,0,11889,14,24,Jax,0,3,3396,6698,3396,18323,7,2,0,0,False,False,False,False,False,False,9312,8375,TOP,0,1,Corrupting Potion,Doran's Blade,Divine Sunderer,Plated Steelcaps,Black Cleaver,Control Ward,Stealth Ward,16,1,3,TOP,0,2,1,278,24373,3028,5435,8,0,1,0,0,6,0,90063,5925,13354,26,nkShtblhmOCvGLq2YDzI8ql0kCn3oDi6qltIE52Bzb6YBa_DILlVae5IhErD8RQlwb6ZQc2E-mVbFg,0,,,SOLO,0,47,101,40,8,2,,3,,wm15IrdyUDxuapcAnUCN7U62numYOSzx3sc2-BV-UunNGiAJeAw5gTnlVA,59,MASSGAINER44,False,200,TOP,11,1509,116783,8953,0,20719,4113,0,188,112,172,1,0,2346,0,1930,1,9,0,14,3,1,10,False
5V5 RANKED SOLO GAMES,Red,3937154795,3,0,0,11924,14,887,Gwen,0,1,3225,3555,3225,13602,5,0,0,0,False,False,False,False,False,True,9239,8300,TOP,0,0,Riftmaker,Dark Seal,Nashor's Tooth,Mercury's Treads,Doran's Blade,,Farsight Alteration,17,1,3,TOP,0,2,1,383,50018,5737,9221,10,0,0,0,0,6,0,31249,2149,9542,26,nkShtblhmOCvGLq2YDzI8ql0kCn3oDi6qltIE52Bzb6YBa_DILlVae5IhErD8RQlwb6ZQc2E-mVbFg,0,,,SOLO,0,78,17,84,21,3,,5,,wm15IrdyUDxuapcAnUCN7U62numYOSzx3sc2-BV-UunNGiAJeAw5gTnlVA,59,MASSGAINER44,False,200,TOP,3,1351,105284,13291,0,18922,5976,0,174,46,83,1,0,24015,5404,158,1,4,0,9,0,1,7,False
5V5 RANKED SOLO GAMES,Blue,3936999060,4,0,0,13887,15,2,Olaf,0,5,0,18183,0,31032,4,3,0,1,False,False,False,False,False,False,12551,11925,JUNGLE,0,1,Goredrinker,Randuin's Omen,Sterak's Gage,Plated Steelcaps,Long Sword,Pickaxe,Oracle Lens,24,3,9,JUNGLE,0,5,1,544,7687,0,11050,163,0,1,0,0,2,0,155327,12696,20357,26,nkShtblhmOCvGLq2YDzI8ql0kCn3oDi6qltIE52Bzb6YBa_DILlVae5IhErD8RQlwb6ZQc2E-mVbFg,0,,,NONE,0,210,53,114,8,14,,4,,wm15IrdyUDxuapcAnUCN7U62numYOSzx3sc2-BV-UunNGiAJeAw5gTnlVA,59,MASSGAINER44,False,100,JUNGLE,12,1710,192677,17758,0,32095,15491,0,46,644,125,1,0,29662,5062,687,0,9,0,22,4,4,3,False
5V5 RANKED SOLO GAMES,Blue,3937011800,7,0,3,11224,13,8,Vladimir,0,2,4309,4309,4309,5830,1,1,0,0,False,False,False,True,False,False,10072,8900,TOP,0,0,Hextech Rocketbelt,Dark Seal,Cosmic Drive,Sorcerer's Shoes,Control Ward,Needlessly Large Rod,Oracle Lens,15,2,5,NONE,0,3,1,597,80138,11270,4298,8,0,0,0,0,1,0,9857,1125,10053,26,nkShtblhmOCvGLq2YDzI8ql0kCn3oDi6qltIE52Bzb6YBa_DILlVae5IhErD8RQlwb6ZQc2E-mVbFg,0,,,SUPPORT,0,153,8,54,4,3,,2,,wm15IrdyUDxuapcAnUCN7U62numYOSzx3sc2-BV-UunNGiAJeAw5gTnlVA,58,MASSGAINER44,False,100,TOP,3,1083,90412,12616,0,15411,12997,0,161,68,30,1,0,416,220,1058,3,1,0,15,2,2,4,True
5V5 RANKED SOLO GAMES,Red,3933752437,6,0,0,11017,13,164,Camille,0,4,1954,2953,1954,15607,5,2,0,0,False,False,False,False,False,False,9194,8625,TOP,0,2,Divine Sunderer,Tiamat,Vampiric Scepter,Mercury's Treads,Doran's Blade,Bramble Vest,Oracle Lens,22,1,3,TOP,2,3,1,502,454,182,5461,12,0,1,0,0,6,0,72111,6574,9957,26,nkShtblhmOCvGLq2YDzI8ql0kCn3oDi6qltIE52Bzb6YBa_DILlVae5IhErD8RQlwb6ZQc2E-mVbFg,0,,,SOLO,0,139,38,56,6,2,,5,,wm15IrdyUDxuapcAnUCN7U62numYOSzx3sc2-BV-UunNGiAJeAw5gTnlVA,58,MASSGAINER44,False,200,TOP,15,1358,86553,9572,0,18449,2681,0,150,178,139,1,0,13987,2815,3031,1,9,0,16,3,0,6,False
5V5 RANKED SOLO GAMES,Blue,3933713451,6,1,4,15385,16,887,Gwen,0,4,5468,24263,5468,15655,2,2,1,0,False,False,False,False,False,False,12743,12125,TOP,1,0,Nashor's Tooth,Dark Seal,Riftmaker,Sorcerer's Shoes,Rabadon's Deathcap,Control Ward,Farsight Alteration,19,2,7,MIDDLE,0,4,2,869,85341,12517,8434,59,1,0,0,0,1,0,40926,2849,15870,26,nkShtblhmOCvGLq2YDzI8ql0kCn3oDi6qltIE52Bzb6YBa_DILlVae5IhErD8RQlwb6ZQc2E-mVbFg,0,,,DUO,0,151,24,137,30,4,,4,,wm15IrdyUDxuapcAnUCN7U62numYOSzx3sc2-BV-UunNGiAJeAw5gTnlVA,58,MASSGAINER44,False,100,TOP,8,1635,172578,20576,0,25756,9184,0,169,169,70,1,0,46310,5209,1452,3,0,0,22,3,4,9,True
5V5 RANKED SOLO GAMES,Red,3933637076,4,0,3,14419,15,24,Jax,0,2,2970,6063,2970,18077,2,2,2,0,False,False,False,False,False,False,12752,10580,TOP,0,0,Corrupting Potion,Black Cleaver,Giant's Belt,Plated Steelcaps,Tiamat,Divine Sunderer,Stealth Ward,18,2,7,TOP,0,4,2,1262,27988,4908,6265,16,1,0,0,0,6,0,123787,14576,15988,26,nkShtblhmOCvGLq2YDzI8ql0kCn3oDi6qltIE52Bzb6YBa_DILlVae5IhErD8RQlwb6ZQc2E-mVbFg,0,,,SOLO,0,61,128,59,6,2,,4,,wm15IrdyUDxuapcAnUCN7U62numYOSzx3sc2-BV-UunNGiAJeAw5gTnlVA,58,MASSGAINER44,False,200,TOP,22,1700,152382,20090,0,23438,8506,0,202,121,82,1,0,606,606,1184,2,3,0,25,2,1,11,True
5V5 RANKED SOLO GAMES,Blue,3931627485,8,0,0,14830,16,2,Olaf,0,3,1338,23972,1338,30951,8,3,0,1,False,False,False,False,False,True,12150,11175,JUNGLE,0,1,Stridebreaker,Sterak's Gage,Kindlegem,Ionian Boots of Lucidity,Aegis of the Legion,Caulfield's Warhammer,Oracle Lens,23,0,1,JUNGLE,0,0,1,603,9890,0,11086,171,0,0,1,0,2,0,193814,14218,26113,26,nkShtblhmOCvGLq2YDzI8ql0kCn3oDi6qltIE52Bzb6YBa_DILlVae5IhErD8RQlwb6ZQc2E-mVbFg,0,,,NONE,0,211,69,130,12,18,,5,,wm15IrdyUDxuapcAnUCN7U62numYOSzx3sc2-BV-UunNGiAJeAw5gTnlVA,58,MASSGAINER44,False,100,JUNGLE,22,2018,238576,19767,0,38168,15086,0,60,935,208,1,0,34871,5548,968,1,5,0,32,3,5,4,False
